RSSI,NSINR,NRSRP,NRSRQ,BSLatitude,BSLongitude,UELatitude,UELongitude,UE_location,BS_location,UE_BS_pair
-57.71,-7.875,-80.89500000000001,-23.12,41.871251,12.464301,41.870585,12.463411,41.870585_12.463411,41.871251_12.464301,41.870585_12.463411_41.871251_12.464301
-57.71,-7.875,-80.89500000000001,-23.12,41.871251,12.464301,41.870545,12.463399,41.870545_12.463399,41.871251_12.464301,41.870545_12.463399_41.871251_12.464301
-57.71,-7.875,-80.89500000000001,-23.12,41.871251,12.464301,41.870532,12.463394,41.870532_12.463394,41.871251_12.464301,41.870532_12.463394_41.871251_12.464301
-50.13,-11.62,-73.18,-23.02,41.871251,12.464301,41.870506,12.463391,41.870506_12.463391,41.871251_12.464301,41.870506_12.463391_41.871251_12.464301
-51.54,-6.42,-73.47,-22.03,41.871251,12.464301,41.870475,12.463397,41.870475_12.463397,41.871251_12.464301,41.870475_12.463397_41.871251_12.464301
-57.76,-5.58,-78.38,-20.365,41.871251,12.464301,41.870466,12.463409,41.870466_12.463409,41.871251_12.464301,41.870466_12.463409_41.871251_12.464301
-53.06,-9.24,-77.06,-24.15,41.871251,12.464301,41.870444,12.463413,41.870444_12.463413,41.871251_12.464301,41.870444_12.463413_41.871251_12.464301
-54.81,-5.824999999999999,-75.095,-20.020000000000003,41.871251,12.464301,41.870418,12.463402,41.870418_12.463402,41.871251_12.464301,41.870418_12.463402_41.871251_12.464301
-58.88,-6.805,-79.89,-20.765,41.871251,12.464301,41.870374,12.463409,41.870374_12.463409,41.871251_12.464301,41.870374_12.463409_41.871251_12.464301
-59.34,-7.19,-81.105,-21.565,41.871251,12.464301,41.870361,12.463419,41.870361_12.463419,41.871251_12.464301,41.870361_12.463419_41.871251_12.464301
-57.28,-10.685,-82.25999999999999,-25.215,41.871251,12.464301,41.870333,12.463433,41.870333_12.463433,41.871251_12.464301,41.870333_12.463433_41.871251_12.464301
-55.79,-13.29,-83.47,-27.59,41.871251,12.464301,41.870288,12.463435,41.870288_12.463435,41.871251_12.464301,41.870288_12.463435_41.871251_12.464301
-59.66,-8.29,-82.4,-22.665,41.871251,12.464301,41.870242,12.463454,41.870242_12.463454,41.871251_12.464301,41.870242_12.463454_41.871251_12.464301
-58.65,-9.93,-83.23,-24.55,41.871251,12.464301,41.87024,12.46347,41.87024_12.46347,41.871251_12.464301,41.87024_12.46347_41.871251_12.464301
-57.25,-10.195,-82.175,-25.02,41.871251,12.464301,41.87018,12.463476,41.87018_12.463476,41.871251_12.464301,41.87018_12.463476_41.871251_12.464301
-56.58,-5.065,-76.61500000000001,-19.945,41.871251,12.464301,41.870175,12.463491,41.870175_12.463491,41.871251_12.464301,41.870175_12.463491_41.871251_12.464301
-61.985,-2.7299999999999995,-79.27,-17.1575,41.871251,12.464301,41.870112,12.463501,41.870112_12.463501,41.871251_12.464301,41.870112_12.463501_41.871251_12.464301
-58.86,-8.67,-82.625,-23.805,41.871251,12.464301,41.8701,12.46353,41.8701_12.46353,41.871251_12.464301,41.8701_12.46353_41.871251_12.464301
-59.66,-5.935,-79.885,-20.42,41.871251,12.464301,41.870084,12.463535,41.870084_12.463535,41.871251_12.464301,41.870084_12.463535_41.871251_12.464301
-56.7,-7.529999999999999,-79.13,-22.475,41.871251,12.464301,41.87007,12.463557,41.87007_12.463557,41.871251_12.464301,41.87007_12.463557_41.871251_12.464301
-58.15,-9.05,-79.85,-21.73,41.871251,12.464301,41.870064,12.463559,41.870064_12.463559,41.871251_12.464301,41.870064_12.463559_41.871251_12.464301
-60.04,-4.1,-78.625,-18.655,41.871251,12.464301,41.870051,12.463561,41.870051_12.463561,41.871251_12.464301,41.870051_12.463561_41.871251_12.464301
-62.86,-4.55,-81.555,-18.685,41.871251,12.464301,41.870033,12.463578,41.870033_12.463578,41.871251_12.464301,41.870033_12.463578_41.871251_12.464301
-59.28,-9.65,-81.36,-22.02,41.871251,12.464301,41.870005,12.463595,41.870005_12.463595,41.871251_12.464301,41.870005_12.463595_41.871251_12.464301
-58.57,-6.915,-80.54,-21.825,41.871251,12.464301,41.870038,12.463645,41.870038_12.463645,41.871251_12.464301,41.870038_12.463645_41.871251_12.464301
-64.48,-0.54,-79.44999999999999,-15.08,41.871251,12.464301,41.87,12.46383,41.87_12.46383,41.871251_12.464301,41.87_12.46383_41.871251_12.464301
-55.32,-5.6,-76.01,-20.51,41.871251,12.464301,41.869954,12.464106,41.869954_12.464106,41.871251_12.464301,41.869954_12.464106_41.871251_12.464301
-56.72,-2.41,-73.89,-17.025,41.871251,12.464301,41.869923,12.464184,41.869923_12.464184,41.871251_12.464301,41.869923_12.464184_41.871251_12.464301
-50.84,-5.77,-71.86,-20.97,41.871251,12.464301,41.869882,12.46418,41.869882_12.46418,41.871251_12.464301,41.869882_12.46418_41.871251_12.464301
-53.27,-4.965,-73.275,-20.02,41.871251,12.464301,41.869842,12.464189,41.869842_12.464189,41.871251_12.464301,41.869842_12.464189_41.871251_12.464301
-60.89,-8.895,-84.17,-23.25,41.871251,12.464301,41.869835,12.464204,41.869835_12.464204,41.871251_12.464301,41.869835_12.464204_41.871251_12.464301
-47.39,-4.41,-67.215,-19.87,41.871251,12.464301,41.869814,12.464212,41.869814_12.464212,41.871251_12.464301,41.869814_12.464212_41.871251_12.464301
-50.46,-8.53,-71.78,-21.32,41.871251,12.464301,41.869774,12.464209,41.869774_12.464209,41.871251_12.464301,41.869774_12.464209_41.871251_12.464301
-58.72,-8.1175,-79.935,-21.2125,41.871251,12.464301,41.869761,12.464195,41.869761_12.464195,41.871251_12.464301,41.869761_12.464195_41.871251_12.464301
-51.85,-10.115,-75.495,-23.57,41.871251,12.464301,41.869694,12.464168,41.869694_12.464168,41.871251_12.464301,41.869694_12.464168_41.871251_12.464301
-50.49,-11.54,-74.65,-24.11,41.871251,12.464301,41.869665,12.464158,41.869665_12.464158,41.871251_12.464301,41.869665_12.464158_41.871251_12.464301
-59.42,-10.76,-84.47,-24.99,41.871251,12.464301,41.869646,12.464153,41.869646_12.464153,41.871251_12.464301,41.869646_12.464153_41.871251_12.464301
-64.65,-11.255,-88.095,-23.425,41.871251,12.464301,41.86963,12.464113,41.86963_12.464113,41.871251_12.464301,41.86963_12.464113_41.871251_12.464301
-63.07,-13.505,-88.53,-25.405,41.871251,12.464301,41.869577,12.464069,41.869577_12.464069,41.871251_12.464301,41.869577_12.464069_41.871251_12.464301
-67.46,-7.41,-86.77,-19.2,41.871251,12.464301,41.869563,12.464035,41.869563_12.464035,41.871251_12.464301,41.869563_12.464035_41.871251_12.464301
-64.15,-14.71,-89.895,-25.775,41.871251,12.464301,41.869552,12.464021,41.869552_12.464021,41.871251_12.464301,41.869552_12.464021_41.871251_12.464301
-67.46,-6.265000000000001,-86.12,-18.635,41.871251,12.464301,41.869503,12.463946,41.869503_12.463946,41.871251_12.464301,41.869503_12.463946_41.871251_12.464301
-65.56,-13.96,-91.28,-25.7,41.871251,12.464301,41.8695,12.463936,41.8695_12.463936,41.871251_12.464301,41.8695_12.463936_41.871251_12.464301
-66.43,-15.54,-92.98,-26.57,41.871251,12.464301,41.869498,12.463913,41.869498_12.463913,41.871251_12.464301,41.869498_12.463913_41.871251_12.464301
-69.28,-9.475,-90.085,-20.775,41.871251,12.464301,41.869494,12.46389,41.869494_12.46389,41.871251_12.464301,41.869494_12.46389_41.871251_12.464301
-68.9,-12.48,-92.64,-23.68,41.871251,12.464301,41.869486,12.463866,41.869486_12.463866,41.871251_12.464301,41.869486_12.463866_41.871251_12.464301
-67.885,-15.41,-94.8,-26.9275,41.871251,12.464301,41.869469,12.463838,41.869469_12.463838,41.871251_12.464301,41.869469_12.463838_41.871251_12.464301
-70.28,-7.42,-89.65,-19.36,41.871251,12.464301,41.869454,12.463793,41.869454_12.463793,41.871251_12.464301,41.869454_12.463793_41.871251_12.464301
-70.36,-13.41,-95.56,-25.22,41.871251,12.464301,41.869438,12.463764,41.869438_12.463764,41.871251_12.464301,41.869438_12.463764_41.871251_12.464301
-62.61,-16.9,-90.82,-28.13,41.871251,12.464301,41.86944,12.463731,41.86944_12.463731,41.871251_12.464301,41.86944_12.463731_41.871251_12.464301
-66.17,-14.34,-92.08,-25.91,41.871251,12.464301,41.869444,12.463699,41.869444_12.463699,41.871251_12.464301,41.869444_12.463699_41.871251_12.464301
-66.875,-13.9175,-92.965,-26.0175,41.871251,12.464301,41.869422,12.463676,41.869422_12.463676,41.871251_12.464301,41.869422_12.463676_41.871251_12.464301
-67.67,-14.06,-92.86,-25.115,41.871251,12.464301,41.869417,12.463659,41.869417_12.463659,41.871251_12.464301,41.869417_12.463659_41.871251_12.464301
-71.46,-14.9,-97.78,-26.26,41.871251,12.464301,41.869393,12.463626,41.869393_12.463626,41.871251_12.464301,41.869393_12.463626_41.871251_12.464301
-67.08,-18.35,-96.13,-29.05,41.871251,12.464301,41.869375,12.463591,41.869375_12.463591,41.871251_12.464301,41.869375_12.463591_41.871251_12.464301
-70.57,-16.45,-97.8,-27.28,41.871251,12.464301,41.869402,12.463555,41.869402_12.463555,41.871251_12.464301,41.869402_12.463555_41.871251_12.464301
-71.71,-17.6,-100.15,-28.52,41.871251,12.464301,41.869379,12.463428,41.869379_12.463428,41.871251_12.464301,41.869379_12.463428_41.871251_12.464301
-69.99,-18.05,-99.08,-29.08,41.871251,12.464301,41.867799,12.468462,41.867799_12.468462,41.871251_12.464301,41.867799_12.468462_41.871251_12.464301
-70.32,-13.68,-95.56,-25.22,41.871251,12.464301,41.867853,12.468085,41.867853_12.468085,41.871251_12.464301,41.867853_12.468085_41.871251_12.464301
-66.24,-15.5,-92.66,-26.37,41.871251,12.464301,41.867977,12.468043,41.867977_12.468043,41.871251_12.464301,41.867977_12.468043_41.871251_12.464301
-65.93,-17.59,-93.54,-27.78,41.871251,12.464301,41.868092,12.468141,41.868092_12.468141,41.871251_12.464301,41.868092_12.468141_41.871251_12.464301
-67.35,-17.68,-96.02,-28.49,41.871251,12.464301,41.868386,12.468218,41.868386_12.468218,41.871251_12.464301,41.868386_12.468218_41.871251_12.464301
-66.18,-16.78,-94.62,-28.48,41.871251,12.464301,41.868436,12.468232,41.868436_12.468232,41.871251_12.464301,41.868436_12.468232_41.871251_12.464301
-66.97,-17.39,-95.6,-28.54,41.871251,12.464301,41.868522,12.468262,41.868522_12.468262,41.871251_12.464301,41.868522_12.468262_41.871251_12.464301
-68.8,-14.42,-94.02,-25.29,41.871251,12.464301,41.868577,12.468252,41.868577_12.468252,41.871251_12.464301,41.868577_12.468252_41.871251_12.464301
-72.35,-12.09,-95.72,-23.38,41.871251,12.464301,41.868585,12.468222,41.868585_12.468222,41.871251_12.464301,41.868585_12.468222_41.871251_12.464301
-69.85,-15.04,-96.16,-26.18,41.871251,12.464301,41.868592,12.468206,41.868592_12.468206,41.871251_12.464301,41.868592_12.468206_41.871251_12.464301
-71.08,-11.56,-94.41,-23.34,41.871251,12.464301,41.868638,12.468166,41.868638_12.468166,41.871251_12.464301,41.868638_12.468166_41.871251_12.464301
-67.93,-17.189999999999998,-96.005,-28.135,41.871251,12.464301,41.868671,12.468159,41.868671_12.468159,41.871251_12.464301,41.868671_12.468159_41.871251_12.464301
-67.85,-15.81,-94.52,-26.71,41.871251,12.464301,41.868687,12.468161,41.868687_12.468161,41.871251_12.464301,41.868687_12.468161_41.871251_12.464301
-66.81,-16.38,-94.38,-27.47,41.871251,12.464301,41.868699,12.46816,41.868699_12.46816,41.871251_12.464301,41.868699_12.46816_41.871251_12.464301
-68.66,-11.37,-91.315,-22.585,41.871251,12.464301,41.868718,12.46813,41.868718_12.46813,41.871251_12.464301,41.868718_12.46813_41.871251_12.464301
-71.7,-14.305,-96.88,-25.185,41.871251,12.464301,41.86878,12.468088,41.86878_12.468088,41.871251_12.464301,41.86878_12.468088_41.871251_12.464301
-67.07,-13.17,-91.8,-24.87,41.871251,12.464301,41.86898,12.468083,41.86898_12.468083,41.871251_12.464301,41.86898_12.468083_41.871251_12.464301
-69.15,-12.49,-93.52,-24.43,41.871251,12.464301,41.869034,12.468092,41.869034_12.468092,41.871251_12.464301,41.869034_12.468092_41.871251_12.464301
-69.77,-12.75,-93.765,-23.97,41.871251,12.464301,41.869069,12.468102,41.869069_12.468102,41.871251_12.464301,41.869069_12.468102_41.871251_12.464301
-71.7,-9.335,-92.38,-20.785,41.871251,12.464301,41.869106,12.468087,41.869106_12.468087,41.871251_12.464301,41.869106_12.468087_41.871251_12.464301
-67.89,-13.53,-92.79,-24.85,41.871251,12.464301,41.86914,12.46805,41.86914_12.46805,41.871251_12.464301,41.86914_12.46805_41.871251_12.464301
-71.11,-13.295,-95.645,-24.6,41.871251,12.464301,41.869147,12.468041,41.869147_12.468041,41.871251_12.464301,41.869147_12.468041_41.871251_12.464301
-70.09,-8.0,-89.78,-19.675,41.871251,12.464301,41.869157,12.468035,41.869157_12.468035,41.871251_12.464301,41.869157_12.468035_41.871251_12.464301
-66.67,-14.93,-92.955,-26.26,41.871251,12.464301,41.869197,12.467998,41.869197_12.467998,41.871251_12.464301,41.869197_12.467998_41.871251_12.464301
-64.91,-8.4925,-84.9675,-20.0875,41.871251,12.464301,41.869225,12.467963,41.869225_12.467963,41.871251_12.464301,41.869225_12.467963_41.871251_12.464301
-64.45,-13.09,-88.11,-23.64,41.871251,12.464301,41.869172,12.467914,41.869172_12.467914,41.871251_12.464301,41.869172_12.467914_41.871251_12.464301
-65.18,-12.489999999999998,-89.195,-23.97,41.871251,12.464301,41.869094,12.467859,41.869094_12.467859,41.871251_12.464301,41.869094_12.467859_41.871251_12.464301
-66.0,-8.52,-85.58,-19.685,41.871251,12.464301,41.869104,12.467835,41.869104_12.467835,41.871251_12.464301,41.869104_12.467835_41.871251_12.464301
-69.59,-7.555,-88.60499999999999,-18.815,41.871251,12.464301,41.869071,12.467828,41.869071_12.467828,41.871251_12.464301,41.869071_12.467828_41.871251_12.464301
-67.45,-7.245,-86.0,-18.48,41.871251,12.464301,41.869163,12.467795,41.869163_12.467795,41.871251_12.464301,41.869163_12.467795_41.871251_12.464301
-65.57,-7.24,-84.27,-18.755,41.871251,12.464301,41.869176,12.467789,41.869176_12.467789,41.871251_12.464301,41.869176_12.467789_41.871251_12.464301
-65.57,-7.24,-84.27,-18.755,41.871251,12.464301,41.869185,12.46778,41.869185_12.46778,41.871251_12.464301,41.869185_12.46778_41.871251_12.464301
-66.945,-8.8375,-86.87,-19.895,41.871251,12.464301,41.869214,12.467765,41.869214_12.467765,41.871251_12.464301,41.869214_12.467765_41.871251_12.464301
-67.4,-0.5599999999999999,-80.425,-13.075,41.871251,12.464301,41.869231,12.467763,41.869231_12.467763,41.871251_12.464301,41.869231_12.467763_41.871251_12.464301
-68.84,-4.305,-84.66,-15.875,41.871251,12.464301,41.869259,12.467751,41.869259_12.467751,41.871251_12.464301,41.869259_12.467751_41.871251_12.464301
-68.94999999999999,-5.485,-85.725,-16.767500000000002,41.871251,12.464301,41.86928,12.467741,41.86928_12.467741,41.871251_12.464301,41.86928_12.467741_41.871251_12.464301
-69.35,-4.905,-85.72999999999999,-16.275,41.871251,12.464301,41.869299,12.467739,41.869299_12.467739,41.871251_12.464301,41.869299_12.467739_41.871251_12.464301
-66.82,-5.295,-83.63499999999999,-16.73,41.871251,12.464301,41.869317,12.467739,41.869317_12.467739,41.871251_12.464301,41.869317_12.467739_41.871251_12.464301
-66.42,-6.1000000000000005,-84.185,-17.555,41.871251,12.464301,41.869337,12.467733,41.869337_12.467733,41.871251_12.464301,41.869337_12.467733_41.871251_12.464301
-65.33,-6.824999999999999,-83.755,-18.25,41.871251,12.464301,41.869344,12.467731,41.869344_12.467731,41.871251_12.464301,41.869344_12.467731_41.871251_12.464301
-63.620000000000005,-8.2125,-83.2525,-19.6575,41.871251,12.464301,41.869406,12.467709,41.869406_12.467709,41.871251_12.464301,41.869406_12.467709_41.871251_12.464301
-67.05,-0.735,-80.28,-13.205,41.871251,12.464301,41.869426,12.46769,41.869426_12.46769,41.871251_12.464301,41.869426_12.46769_41.871251_12.464301
-63.46,-2.58,-78.065,-14.72,41.871251,12.464301,41.869476,12.467673,41.869476_12.467673,41.871251_12.464301,41.869476_12.467673_41.871251_12.464301
-67.13,-7.79,-85.9,-18.855,41.871251,12.464301,41.869486,12.46767,41.869486_12.46767,41.871251_12.464301,41.869486_12.46767_41.871251_12.464301
-66.39,-3.41,-81.85,-15.245,41.871251,12.464301,41.869523,12.467638,41.869523_12.467638,41.871251_12.464301,41.869523_12.467638_41.871251_12.464301
-64.48,-4.105,-81.055,-16.645,41.871251,12.464301,41.86958,12.467598,41.86958_12.467598,41.871251_12.464301,41.86958_12.467598_41.871251_12.464301
-62.91,-2.365,-77.27000000000001,-14.37,41.871251,12.464301,41.869628,12.467573,41.869628_12.467573,41.871251_12.464301,41.869628_12.467573_41.871251_12.464301
-62.8,-8.225,-82.15,-19.235,41.871251,12.464301,41.869651,12.467564,41.869651_12.467564,41.871251_12.464301,41.869651_12.467564_41.871251_12.464301
-63.040000000000006,-0.4849999999999999,-76.83250000000001,-13.7725,41.871251,12.464301,41.869683,12.46755,41.869683_12.46755,41.871251_12.464301,41.869683_12.46755_41.871251_12.464301
-64.39,-6.0,-81.575,-17.21,41.871251,12.464301,41.869756,12.467524,41.869756_12.467524,41.871251_12.464301,41.869756_12.467524_41.871251_12.464301
-66.56,-5.33,-83.635,-17.055,41.871251,12.464301,41.869771,12.467511,41.869771_12.467511,41.871251_12.464301,41.869771_12.467511_41.871251_12.464301
-65.39,-2.895,-80.01,-14.71,41.871251,12.464301,41.869848,12.467479,41.869848_12.467479,41.871251_12.464301,41.869848_12.467479_41.871251_12.464301
-66.51,-8.76,-86.185,-19.775,41.871251,12.464301,41.869867,12.467485,41.869867_12.467485,41.871251_12.464301,41.869867_12.467485_41.871251_12.464301
-64.67500000000001,-1.3050000000000002,-79.41499999999999,-14.6575,41.871251,12.464301,41.869901,12.467478,41.869901_12.467478,41.871251_12.464301,41.869901_12.467478_41.871251_12.464301
-64.29,2.545,-75.35499999999999,-11.145,41.871251,12.464301,41.869965,12.467455,41.869965_12.467455,41.871251_12.464301,41.869965_12.467455_41.871251_12.464301
-63.31999999999999,0.4974999999999998,-76.315,-12.985,41.871251,12.464301,41.869996,12.467453,41.869996_12.467453,41.871251_12.464301,41.869996_12.467453_41.871251_12.464301
-62.23,-1.36,-76.67,-14.55,41.871251,12.464301,41.870043,12.467446,41.870043_12.467446,41.871251_12.464301,41.870043_12.467446_41.871251_12.464301
-56.61,1.98,-71.7,-14.835,41.871251,12.464301,41.870079,12.467436,41.870079_12.467436,41.871251_12.464301,41.870079_12.467436_41.871251_12.464301
-57.08,7.68,-67.34,-10.375,41.871251,12.464301,41.870097,12.467435,41.870097_12.467435,41.871251_12.464301,41.870097_12.467435_41.871251_12.464301
-61.38,1.38,-73.785,-12.46,41.871251,12.464301,41.870126,12.467423,41.870126_12.467423,41.871251_12.464301,41.870126_12.467423_41.871251_12.464301
-62.06,4.765000000000001,-72.84,-10.76,41.871251,12.464301,41.870139,12.467421,41.870139_12.467421,41.871251_12.464301,41.870139_12.467421_41.871251_12.464301
-59.34,6.59,-69.25,-9.9,41.871251,12.464301,41.87015,12.467407,41.87015_12.467407,41.871251_12.464301,41.87015_12.467407_41.871251_12.464301
-56.48,6.870000000000001,-68.12,-11.625,41.871251,12.464301,41.870172,12.467388,41.870172_12.467388,41.871251_12.464301,41.870172_12.467388_41.871251_12.464301
-60.41,5.44,-72.26499999999999,-11.925,41.871251,12.464301,41.870196,12.467366,41.870196_12.467366,41.871251_12.464301,41.870196_12.467366_41.871251_12.464301
-63.51,4.67,-74.015,-10.364999999999998,41.871251,12.464301,41.870243,12.467364,41.870243_12.467364,41.871251_12.464301,41.870243_12.467364_41.871251_12.464301
-54.51,9.455,-66.36,-11.84,41.871251,12.464301,41.87032,12.467355,41.87032_12.467355,41.871251_12.464301,41.87032_12.467355_41.871251_12.464301
-53.44,11.195,-64.85,-11.4,41.871251,12.464301,41.87037,12.467344,41.87037_12.467344,41.871251_12.464301,41.87037_12.467344_41.871251_12.464301
-57.34,7.365,-67.20500000000001,-9.855,41.871251,12.464301,41.870413,12.467327,41.870413_12.467327,41.871251_12.464301,41.870413_12.467327_41.871251_12.464301
-59.15,8.040000000000001,-69.755,-10.595,41.871251,12.464301,41.870454,12.467316,41.870454_12.467316,41.871251_12.464301,41.870454_12.467316_41.871251_12.464301
